Tweet,Match,Polarity 
"biden declares russia threat 'national emergency,' lobs sanctions  via @nypost",['threat'],negative
"rt @elizabhinton: 20 years ago today, cincinnati was in a “state of emergency” and put under curfew. a police officer killed a 19-year -old…",['killed'],negative
"rt @elizabhinton: 20 years ago today, cincinnati was in a “state of emergency” and put under curfew. a police officer killed a 19-year -old…",['killed'],negative
"rt @telushk: same pd that cracked an elderly man’s skull on the pavement, stepped over him while he bled out the ear, and then resigned en…","['cracked', 'resigned']",negative
"@realkellye those guys are completely out of control, it’s a governmental emergency, and no one is doing anything about it.it’s shameful.",[],neutral
"in emergency situation i refuse to protect country when anti american administration ruining our lives, dangered li… ","['emergency', 'refuse', 'protect', 'ruining']",negative
rt @endgameww3: update: congress informed by president biden that he'sdeclaring a national emergency with respect to the unusual and extr…,"['emergency', 'respect', 'unusual']",negative
rt @anupamabijur: we have one-sixth of the world's population and just 2 vaccines to fight a pandemic. india is right to ask for bridging d…,['right'],positive
rt @whiwhitrends: itetext ko si abby. wala ka bang load colleen? tawagan mo kaya. emergency na eh#icsytrulymadlydeadly | rhian ramos,['emergency'],negative
rt @shreshtiguleria: #urgent pls retweet...help ho jayegi. emergency @reallyswara @aak__thu @pun_starr @nher_who @thedeshbhakt @sonusood ht…,['emergency'],negative
"wait, republicans hate baseball now?also: is this thinking going to be applied to other corporations with large… ",['hate'],negative
rt @whiwhitrends: itetext ko si abby. wala ka bang load colleen? tawagan mo kaya. emergency na eh#icsytrulymadlydeadly | rhian ramos,['emergency'],negative
tablig jamath was held when health minister said no health emergency but kumbh mela was held when health ministry w… ,['emergency'],negative
i need new phone but the problem is we had financial shortage and i don't used my situation just to add into that m… ,"['problem', 'shortage']",negative
"rt @piyushi1631: @abhinaymaths not for me, its my request to u for my frd who lives in mp. and there is no vehicle facility, only emergency…",[],neutral
@nika989 @espngreeny nothing greeny says is an emergency.,[],neutral
rt @srinivasiyc: if you or your family member are covid+ with mild symptoms.please stay at home!insisting on a hospital bed will depriv…,[],neutral
"rt @hennepinem: reminder today is tornado drill day! outdoor warning sirens will sound at 1:45 p.m. and 6:45 p.m. for schools, businesses,…",['warning'],negative
@tracey_utv @niexecutive good analogy because one thing is sure....the cows will be back in the shed every winter.… ,['good'],positive
@plaforscience @clarecraigpath there isn't an institution on the planet that has officialy declared the pcr test as… ,[],neutral
rt @prodbyhong: emergency meeting ,['emergency'],negative
rt @andrewfeinberg: inbox: @potus has declared a national emergency “with respect to the unusual and extraordinary threat to the national s…,"['emergency', 'respect', 'unusual', 'extraordinary', 'threat']",negative
"rt @foxnews: biden declares russia threat 'national emergency,' lobs sanctions; 10 diplomats booted over election meddling ",['threat'],negative
"rt @hennepinem: reminder today is tornado drill day! outdoor warning sirens will sound at 1:45 p.m. and 6:45 p.m. for schools, businesses,…",['warning'],negative
"#india is facing unprecedented health emergency! during these tough times, #blackmarketing of #remdesivir and other… ",['tough'],positive
where are the ram bhakts? where are the fund collection agents? where are the idiots who want to create riot for mo… ,['idiots'],negative
"rt @edmnangagwa: zimbabweans, our roads are in a state of emergency. it pains me to see so many potholes on our once great highways.we m…","['pains', 'great']",neutral
"rt @mahendermanral: #urgent: need an icu bed in delhi for mother (aged 60), she is extremely weak and currently is in emergency ward of jai…","['weak', 'emergency']",negative
"rt @joeyab: remember the paperwork they gave you just prior to getting the shot? you know, the one with small print that no one reads... em…",[],neutral
"@jamesmelville that figure is wrong. 1600 were waiting for non emergency operations pre covid. that number waiting is now 388,000",['emergency'],negative
meron pero pang emergency funds or investment lang din mapupunta ,"['emergency', 'din']",negative
"rt @rwppa: hosted in rwanda for the 3rd time, the forum will be held under the theme “strengthening integrity and accountability in public…",[],neutral
rt @adilafarhanaali: bawak ni je dah cukup untuk emergency. tak payah bawak cable 😂 senang gila. 10000 mah boleh la untuk emergency kan. po…,['emergency'],negative
"emergency situation i refuse to protect country when anti american administration ruining our lives, dangered lives… ","['emergency', 'refuse', 'protect', 'ruining']",negative
"rt @jennamc_laugh: white house announcing eo ""declaring a national emergency with respect to the unusual and extraordinary threat to the na…","['emergency', 'respect', 'unusual', 'extraordinary', 'threat']",negative
@kimferrell4 @kris6news lol. ercot asked the dept of energy for a waiver to bring on more capacity and it was rejec… ,[],neutral
"@name97138385 @rowlzies @brianlilley @fordnation having said that, they told us at easter when they pulled the emer… ",[],neutral
"rt @mahendermanral: #urgent: need an icu bed in delhi for mother (aged 60), she is extremely weak and currently is in emergency ward of jai…","['weak', 'emergency']",negative
rt @latimeralder: proposition:there is no observed evidence of any 'climate emergency'.discuss,[],neutral
"rt @the_mrc: horizon europe emergency coronavirus calls now open – deadline 6 may, uk entities eligible to apply. details: ",['emergency'],negative
"rt @sm_bishnoi: rahul gandhi warned modi govt in february 2020, but till the april 2020, modi govt was saying that ""covid is not a health e…",['warned'],negative
rt @shinesouly: anthony &amp; harold emergency fund ,['emergency'],negative
"rt @bitboy_crypto: emergency: if you bank with @suntrust or @bbt they will ban your account for any @coinbase transactions.not only that,…",[],neutral
rt @adilafarhanaali: bawak ni je dah cukup untuk emergency. tak payah bawak cable 😂 senang gila. 10000 mah boleh la untuk emergency kan. po…,['emergency'],negative
rt @prodbyhong: emergency meeting ,['emergency'],negative
"@sarakapoor99 event id- p15042112321ma'am, don't worry emergency help is reaching shortly.","['worry', 'emergency']",negative
"rt @mahendermanral: #urgent: need an icu bed in delhi for mother (aged 60), she is extremely weak and currently is in emergency ward of jai…","['weak', 'emergency']",negative
@ungeneva @unhumanrights @mbachelet @schranerburgen1 @rapporteurun @myanmar_now_eng @frontiermm @justicemyanmar… ,[],neutral
"rt @me1anind0ll: hey twitter, i need y’all to open your hearts and give support to my sister. she’s a mother of 4 in a housing emergency an…","['support', 'emergency']",neutral
"@topolinotravels @am800news i agree that the vaccine procurement and rollout has been awful. that said, the emergen… ",[],neutral
"rt @torontostar: some gta hospitals are treating severely ill covid-19 patients in hallways, with others reporting entire families coming t…",[],neutral
rt @xr_dresden: endlich spricht jemensch es aus!wie lange wollen wir diesem plot noch zuschauen während die uns die letzten jahre davonlau…,"['plot', 'die']",negative
rt @helenmallam: christine hamilton has never seen the face of a child who has done their very best crumple when their work is handed back…,"['best', 'crumple', 'work']",positive
"rt @edmnangagwa: zimbabweans, our roads are in a state of emergency. it pains me to see so many potholes on our once great highways.we m…","['pains', 'great']",neutral
"rt @bitboy_crypto: emergency: if you bank with @suntrust or @bbt they will ban your account for any @coinbase transactions.not only that,…",[],neutral
"rt @edmnangagwa: zimbabweans, our roads are in a state of emergency. it pains me to see so many potholes on our once great highways.we m…","['pains', 'great']",neutral
rt @sranysovok: i hereby report that i have issued an executive order declaring a national emergency with respect to the unusual and extrao…,"['emergency', 'respect', 'unusual']",negative
"rt @jennamc_laugh: white house announcing eo ""declaring a national emergency with respect to the unusual and extraordinary threat to the na…","['emergency', 'respect', 'unusual', 'extraordinary', 'threat']",negative
"rt @pegada123: only distraction!!!!...biden declares russia threat 'national emergency,' lobs sanctions; 10 diplomats booted over election…",['threat'],negative
"rt @bbcworldservice: ""if we don't fully understand the crisis, if we don't realise that it is an emergency, we won't be able to do anything…",[],neutral
rt @endgameww3: update: congress informed by president biden that he'sdeclaring a national emergency with respect to the unusual and extr…,"['emergency', 'respect', 'unusual']",negative
so langsam bleibt mir das popcorn echt im halse stecken... 🍿😲#biden #usa #russland #kalterkrieg2,[],neutral
"rt @sm_bishnoi: rahul gandhi the first man who predict that covid pandemic would hit india badly, he said this in feb 2020, but till the fi…",[],neutral
rt @andrewfeinberg: inbox: @potus has declared a national emergency “with respect to the unusual and extraordinary threat to the national s…,"['emergency', 'respect', 'unusual', 'extraordinary', 'threat']",negative
"rt @mahendermanral: #urgent: need an icu bed in delhi for mother (aged 60), she is extremely weak and currently is in emergency ward of jai…","['weak', 'emergency']",negative
rt @adilafarhanaali: bawak ni je dah cukup untuk emergency. tak payah bawak cable 😂 senang gila. 10000 mah boleh la untuk emergency kan. po…,['emergency'],negative
"rt @softshinsuke: “woody! we have an emergency! the orange-haired toy is trying to spike the marbles again!”“i’m kinda busy, slink, one o…",[],neutral
"rt @eggtartisyummy: pag pang emergency di ba dapat may brightest solurion,eh lockdown lang ang alam .#tanginamoduterte","['emergency', 'brightest']",neutral
rt @prodbyhong: emergency meeting ,['emergency'],negative
rt @abulkal98014456: #cancelwbboardexam2021#cancelwbbseboardexam @itspcofficialcovid is in a terrible state of emergency where other sta…,"['terrible', 'emergency']",negative
"rt @sumitamisra: #india is facing unprecedented health emergency! during these tough times, #blackmarketing of #remdesivir and other drugs…",['tough'],positive
"west grey operations suspended:  in response to surge in covid-19 cases and health unit recommendation the office,… ",['recommendation'],positive
rt @andrewfeinberg: inbox: @potus has declared a national emergency “with respect to the unusual and extraordinary threat to the national s…,"['emergency', 'respect', 'unusual', 'extraordinary', 'threat']",negative
"rt @elizabhinton: 20 years ago today, cincinnati was in a “state of emergency” and put under curfew. a police officer killed a 19-year -old…",['killed'],negative
rt @nabilersyad: covid is more than a year old already. you've been in power for over a year. you have emergency powers too. and yet you st…,['emergency'],negative
@nypost biden is a national emergency,['emergency'],negative
rt @adilafarhanaali: bawak ni je dah cukup untuk emergency. tak payah bawak cable 😂 senang gila. 10000 mah boleh la untuk emergency kan. po…,['emergency'],negative
rt @endgameww3: update: congress informed by president biden that he'sdeclaring a national emergency with respect to the unusual and extr…,"['emergency', 'respect', 'unusual']",negative
"biden declares russia threat 'national emergency,' lobs sanctions; 10 diplomats booted over election meddling… ",['threat'],negative
"rt @strawberrynpat: [ rts, fleets are appreciated ]( ⸝•ᴗ•⸝)♡hi, i am opening 7 slots for april to pay for our monthly expenses and emer…",['appreciated'],positive
rt @prodbyhong: emergency meeting ,['emergency'],negative
rt @prodbyhong: emergency meeting ,['emergency'],negative
rt @adilafarhanaali: bawak ni je dah cukup untuk emergency. tak payah bawak cable 😂 senang gila. 10000 mah boleh la untuk emergency kan. po…,['emergency'],negative
"@keepsafe123 @alan__020 @grahamj18821678 look on mhra, test is ongoing until 2023, the vaccines are licenced for em… ",[],neutral
rt @toddhathorne: more than a dozen apd officers resign from emergency response team following weekend protest.  good job @mayorkeller.  ap…,"['emergency', 'good']",neutral
@natesilver538 i’m not sure i understand your logic anymore at one time you were data driven now your opinion drive… ,[],neutral
rt @basedtrucker: &gt;be me&gt;18&gt;flew into florida for a family emergency&gt;stranded&gt;no rental car companies would rent to me&gt;big think momen…,[],neutral
rt @utdapollo: standing by this. there is no problem with him being in the squad provided its for the reason i described - the very unlikel…,['problem'],negative
we’re lost a decadede and surely we will loose the next until it will be too much late  ,"['lost', 'loose']",negative
rt @sudarsansand: one of my relatives in #kolkata is suffering from #covid  and now in emergency condition in a local hospital. he needs an…,"['suffering', 'emergency']",negative
rt @prodbyhong: emergency meeting ,['emergency'],negative
@foxnews china joe is the national emergency to the usa!,['emergency'],negative
rt @sudarsansand: one of my relatives in #kolkata is suffering from #covid  and now in emergency condition in a local hospital. he needs an…,"['suffering', 'emergency']",negative
rt @prodbyhong: emergency meeting ,['emergency'],negative
@bridgebosstlee everyday it's in a state of emergency though.,['emergency'],negative
tablig jamath was held when health minister said no health emergency but kumbh mela was held when health ministry w… ,['emergency'],negative
"in emergency situation i refuse to protect country when anti american administration ruining our lives, dangered li… ","['emergency', 'refuse', 'protect', 'ruining']",negative
"rt @msavaarmstrong: if you allow the government to break the law because of an emergency,they will always create an emergency to break the…","['break', 'emergency']",negative
rt @prodbyhong: emergency meeting ,['emergency'],negative
rt @raktnssdtu: #emergency #plasma #requirement from #covid19 #recovered #patient #delhincrpatient's name: rakesh(48/m)plasma req: b+(1…,[],neutral
"rt @gcoms_uk: ""it would cost only 0.7 percent of global military spending (an estimated $141.2 billion) to vaccinate all the world’s 7.8 bi…",[],neutral
rt @srinivasiyc: @shillpiasingh sorted.all four members of family is having mild symptoms with required oxygen level.just needed medica…,['symptoms'],negative
rt @dianne_bromley: #zimbabwe #mugabe drought emergency  1000’s face starvation #263chat    #saveafricananimals http…,"['drought', 'emergency', 'starvation']",negative
"what a fukin idiot ! biden declares russia threat 'national emergency,' lobs sanctions; 10 diplomats booted over el… ","['idiot', 'threat']",negative
rt @tarabeartara: if we abolish the police who will u call when u need emergency creepy potential crime notes left on ur car?? ,"['abolish', 'emergency', 'creepy', 'crime']",negative
"@afp biden just declared a ""national emergency"" in regard to the goverment of the russian federation",['regard'],positive
"rt @riskydr_14: out of 40 emergency admissions yesterday, 30 came out to be positive. the gravity of the situation is we don't need to turn…",['emergency'],negative
"rt @daveatherton20: five men have been jailed for 25 years in total for beating unconscious an off duty policeman in harrow, stealing his w…",['stealing'],negative
"@bravinyuri justice marete aliamua kama mbaya mbaya.. ""the voice of kenyans is all over the air, it's marete they w… ",[],neutral
🚨 emergency 🚨 help me choose a bias,"['emergency', 'bias']",negative
"rt @mahendermanral: #urgent: need an icu bed in delhi for mother (aged 60), she is extremely weak and currently is in emergency ward of jai…","['weak', 'emergency']",negative
rt @andreawoo: happening now: the drug user liberation front (umbrella org of several drug user activist groups) again handing out free tes…,"['liberation', 'free']",positive
"another ""national emergency""? ",[],neutral
"rt @elizabhinton: 20 years ago today, cincinnati was in a “state of emergency” and put under curfew. a police officer killed a 19-year -old…",['killed'],negative
rt @adilafarhanaali: bawak ni je dah cukup untuk emergency. tak payah bawak cable 😂 senang gila. 10000 mah boleh la untuk emergency kan. po…,['emergency'],negative
rt @adilafarhanaali: bawak ni je dah cukup untuk emergency. tak payah bawak cable 😂 senang gila. 10000 mah boleh la untuk emergency kan. po…,['emergency'],negative
"rt @christopherjm: biden tells congress he's ""declaring a national emergency with respect to the unusual and extraordinary threat to the na…","['emergency', 'respect', 'unusual', 'extraordinary', 'threat']",negative
rt @adilafarhanaali: bawak ni je dah cukup untuk emergency. tak payah bawak cable 😂 senang gila. 10000 mah boleh la untuk emergency kan. po…,['emergency'],negative
rt @adilafarhanaali: bawak ni je dah cukup untuk emergency. tak payah bawak cable 😂 senang gila. 10000 mah boleh la untuk emergency kan. po…,['emergency'],negative
"thanks, @itvanglia for the write up of our new appeal:",[],neutral
rt @sandeepmall: had called up ceo of a large hospital here for a possible bed for a vendor suffering from covid. he immediately apologised…,['suffering'],negative
"biden declares russia threat 'national emergency,' lobs sanctions  via @nypost",['threat'],negative
"rt @elizabhinton: 20 years ago today, cincinnati was in a “state of emergency” and put under curfew. a police officer killed a 19-year -old…",['killed'],negative
"rt @elizabhinton: 20 years ago today, cincinnati was in a “state of emergency” and put under curfew. a police officer killed a 19-year -old…",['killed'],negative
"rt @telushk: same pd that cracked an elderly man’s skull on the pavement, stepped over him while he bled out the ear, and then resigned en…","['cracked', 'resigned']",negative
"@realkellye those guys are completely out of control, it’s a governmental emergency, and no one is doing anything about it.it’s shameful.",[],neutral
"in emergency situation i refuse to protect country when anti american administration ruining our lives, dangered li… ","['emergency', 'refuse', 'protect', 'ruining']",negative
rt @endgameww3: update: congress informed by president biden that he'sdeclaring a national emergency with respect to the unusual and extr…,"['emergency', 'respect', 'unusual']",negative
rt @anupamabijur: we have one-sixth of the world's population and just 2 vaccines to fight a pandemic. india is right to ask for bridging d…,['right'],positive
rt @whiwhitrends: itetext ko si abby. wala ka bang load colleen? tawagan mo kaya. emergency na eh#icsytrulymadlydeadly | rhian ramos,['emergency'],negative
rt @shreshtiguleria: #urgent pls retweet...help ho jayegi. emergency @reallyswara @aak__thu @pun_starr @nher_who @thedeshbhakt @sonusood ht…,['emergency'],negative
"wait, republicans hate baseball now?also: is this thinking going to be applied to other corporations with large… ",['hate'],negative
rt @whiwhitrends: itetext ko si abby. wala ka bang load colleen? tawagan mo kaya. emergency na eh#icsytrulymadlydeadly | rhian ramos,['emergency'],negative
tablig jamath was held when health minister said no health emergency but kumbh mela was held when health ministry w… ,['emergency'],negative
i need new phone but the problem is we had financial shortage and i don't used my situation just to add into that m… ,"['problem', 'shortage']",negative
"rt @piyushi1631: @abhinaymaths not for me, its my request to u for my frd who lives in mp. and there is no vehicle facility, only emergency…",[],neutral
@nika989 @espngreeny nothing greeny says is an emergency.,[],neutral
rt @srinivasiyc: if you or your family member are covid+ with mild symptoms.please stay at home!insisting on a hospital bed will depriv…,[],neutral
"rt @hennepinem: reminder today is tornado drill day! outdoor warning sirens will sound at 1:45 p.m. and 6:45 p.m. for schools, businesses,…",['warning'],negative
"rt @the_mrc: horizon europe emergency coronavirus calls now open – deadline 6 may, uk entities eligible to apply. details: ",['emergency'],negative
"rt @sm_bishnoi: rahul gandhi warned modi govt in february 2020, but till the april 2020, modi govt was saying that ""covid is not a health e…",['warned'],negative
rt @shinesouly: anthony &amp; harold emergency fund ,['emergency'],negative
"rt @bitboy_crypto: emergency: if you bank with @suntrust or @bbt they will ban your account for any @coinbase transactions.not only that,…",[],neutral
rt @adilafarhanaali: bawak ni je dah cukup untuk emergency. tak payah bawak cable 😂 senang gila. 10000 mah boleh la untuk emergency kan. po…,['emergency'],negative
rt @prodbyhong: emergency meeting ,['emergency'],negative
"@sarakapoor99 event id- p15042112321ma'am, don't worry emergency help is reaching shortly.","['worry', 'emergency']",negative
"rt @mahendermanral: #urgent: need an icu bed in delhi for mother (aged 60), she is extremely weak and currently is in emergency ward of jai…","['weak', 'emergency']",negative
@ungeneva @unhumanrights @mbachelet @schranerburgen1 @rapporteurun @myanmar_now_eng @frontiermm @justicemyanmar… ,[],neutral
"rt @me1anind0ll: hey twitter, i need y’all to open your hearts and give support to my sister. she’s a mother of 4 in a housing emergency an…","['support', 'emergency']",neutral
"@topolinotravels @am800news i agree that the vaccine procurement and rollout has been awful. that said, the emergen… ",[],neutral
"rt @torontostar: some gta hospitals are treating severely ill covid-19 patients in hallways, with others reporting entire families coming t…",[],neutral
rt @xr_dresden: endlich spricht jemensch es aus!wie lange wollen wir diesem plot noch zuschauen während die uns die letzten jahre davonlau…,"['plot', 'die']",negative
rt @helenmallam: christine hamilton has never seen the face of a child who has done their very best crumple when their work is handed back…,"['best', 'crumple', 'work']",positive
"rt @edmnangagwa: zimbabweans, our roads are in a state of emergency. it pains me to see so many potholes on our once great highways.we m…","['pains', 'great']",neutral
"rt @bitboy_crypto: emergency: if you bank with @suntrust or @bbt they will ban your account for any @coinbase transactions.not only that,…",[],neutral
"rt @edmnangagwa: zimbabweans, our roads are in a state of emergency. it pains me to see so many potholes on our once great highways.we m…","['pains', 'great']",neutral
rt @sranysovok: i hereby report that i have issued an executive order declaring a national emergency with respect to the unusual and extrao…,"['emergency', 'respect', 'unusual']",negative
"rt @jennamc_laugh: white house announcing eo ""declaring a national emergency with respect to the unusual and extraordinary threat to the na…","['emergency', 'respect', 'unusual', 'extraordinary', 'threat']",negative
"rt @pegada123: only distraction!!!!...biden declares russia threat 'national emergency,' lobs sanctions; 10 diplomats booted over election…",['threat'],negative
"rt @bbcworldservice: ""if we don't fully understand the crisis, if we don't realise that it is an emergency, we won't be able to do anything…",[],neutral
rt @endgameww3: update: congress informed by president biden that he'sdeclaring a national emergency with respect to the unusual and extr…,"['emergency', 'respect', 'unusual']",negative
so langsam bleibt mir das popcorn echt im halse stecken... 🍿😲#biden #usa #russland #kalterkrieg2,[],neutral
"rt @sm_bishnoi: rahul gandhi the first man who predict that covid pandemic would hit india badly, he said this in feb 2020, but till the fi…",[],neutral
rt @andrewfeinberg: inbox: @potus has declared a national emergency “with respect to the unusual and extraordinary threat to the national s…,"['emergency', 'respect', 'unusual', 'extraordinary', 'threat']",negative
"rt @mahendermanral: #urgent: need an icu bed in delhi for mother (aged 60), she is extremely weak and currently is in emergency ward of jai…","['weak', 'emergency']",negative
rt @adilafarhanaali: bawak ni je dah cukup untuk emergency. tak payah bawak cable 😂 senang gila. 10000 mah boleh la untuk emergency kan. po…,['emergency'],negative
"rt @softshinsuke: “woody! we have an emergency! the orange-haired toy is trying to spike the marbles again!”“i’m kinda busy, slink, one o…",[],neutral
"rt @eggtartisyummy: pag pang emergency di ba dapat may brightest solurion,eh lockdown lang ang alam .#tanginamoduterte","['emergency', 'brightest']",neutral
rt @prodbyhong: emergency meeting ,['emergency'],negative
rt @abulkal98014456: #cancelwbboardexam2021#cancelwbbseboardexam @itspcofficialcovid is in a terrible state of emergency where other sta…,"['terrible', 'emergency']",negative
"rt @sumitamisra: #india is facing unprecedented health emergency! during these tough times, #blackmarketing of #remdesivir and other drugs…",['tough'],positive
"west grey operations suspended:  in response to surge in covid-19 cases and health unit recommendation the office,… ",['recommendation'],positive
rt @andrewfeinberg: inbox: @potus has declared a national emergency “with respect to the unusual and extraordinary threat to the national s…,"['emergency', 'respect', 'unusual', 'extraordinary', 'threat']",negative
"rt @elizabhinton: 20 years ago today, cincinnati was in a “state of emergency” and put under curfew. a police officer killed a 19-year -old…",['killed'],negative
rt @nabilersyad: covid is more than a year old already. you've been in power for over a year. you have emergency powers too. and yet you st…,['emergency'],negative
@nypost biden is a national emergency,['emergency'],negative
rt @adilafarhanaali: bawak ni je dah cukup untuk emergency. tak payah bawak cable 😂 senang gila. 10000 mah boleh la untuk emergency kan. po…,['emergency'],negative
rt @endgameww3: update: congress informed by president biden that he'sdeclaring a national emergency with respect to the unusual and extr…,"['emergency', 'respect', 'unusual']",negative
"biden declares russia threat 'national emergency,' lobs sanctions; 10 diplomats booted over election meddling… ",['threat'],negative
"rt @strawberrynpat: [ rts, fleets are appreciated ]( ⸝•ᴗ•⸝)♡hi, i am opening 7 slots for april to pay for our monthly expenses and emer…",['appreciated'],positive
rt @prodbyhong: emergency meeting ,['emergency'],negative
rt @prodbyhong: emergency meeting ,['emergency'],negative
rt @adilafarhanaali: bawak ni je dah cukup untuk emergency. tak payah bawak cable 😂 senang gila. 10000 mah boleh la untuk emergency kan. po…,['emergency'],negative
"@keepsafe123 @alan__020 @grahamj18821678 look on mhra, test is ongoing until 2023, the vaccines are licenced for em… ",[],neutral
rt @toddhathorne: more than a dozen apd officers resign from emergency response team following weekend protest.  good job @mayorkeller.  ap…,"['emergency', 'good']",neutral
@natesilver538 i’m not sure i understand your logic anymore at one time you were data driven now your opinion drive… ,[],neutral
rt @basedtrucker: &gt;be me&gt;18&gt;flew into florida for a family emergency&gt;stranded&gt;no rental car companies would rent to me&gt;big think momen…,[],neutral
rt @utdapollo: standing by this. there is no problem with him being in the squad provided its for the reason i described - the very unlikel…,['problem'],negative
we’re lost a decadede and surely we will loose the next until it will be too much late  ,"['lost', 'loose']",negative
rt @sudarsansand: one of my relatives in #kolkata is suffering from #covid  and now in emergency condition in a local hospital. he needs an…,"['suffering', 'emergency']",negative
rt @prodbyhong: emergency meeting ,['emergency'],negative
@foxnews china joe is the national emergency to the usa!,['emergency'],negative
rt @sudarsansand: one of my relatives in #kolkata is suffering from #covid  and now in emergency condition in a local hospital. he needs an…,"['suffering', 'emergency']",negative
rt @prodbyhong: emergency meeting ,['emergency'],negative
@bridgebosstlee everyday it's in a state of emergency though.,['emergency'],negative
tablig jamath was held when health minister said no health emergency but kumbh mela was held when health ministry w… ,['emergency'],negative
"in emergency situation i refuse to protect country when anti american administration ruining our lives, dangered li… ","['emergency', 'refuse', 'protect', 'ruining']",negative
"rt @msavaarmstrong: if you allow the government to break the law because of an emergency,they will always create an emergency to break the…","['break', 'emergency']",negative
rt @prodbyhong: emergency meeting ,['emergency'],negative
rt @raktnssdtu: #emergency #plasma #requirement from #covid19 #recovered #patient #delhincrpatient's name: rakesh(48/m)plasma req: b+(1…,[],neutral
"rt @gcoms_uk: ""it would cost only 0.7 percent of global military spending (an estimated $141.2 billion) to vaccinate all the world’s 7.8 bi…",[],neutral
rt @srinivasiyc: @shillpiasingh sorted.all four members of family is having mild symptoms with required oxygen level.just needed medica…,['symptoms'],negative
rt @dianne_bromley: #zimbabwe #mugabe drought emergency  1000’s face starvation #263chat    #saveafricananimals http…,"['drought', 'emergency', 'starvation']",negative
"what a fukin idiot ! biden declares russia threat 'national emergency,' lobs sanctions; 10 diplomats booted over el… ","['idiot', 'threat']",negative
rt @tarabeartara: if we abolish the police who will u call when u need emergency creepy potential crime notes left on ur car?? ,"['abolish', 'emergency', 'creepy', 'crime']",negative
"@afp biden just declared a ""national emergency"" in regard to the goverment of the russian federation",['regard'],positive
"rt @riskydr_14: out of 40 emergency admissions yesterday, 30 came out to be positive. the gravity of the situation is we don't need to turn…",['emergency'],negative
"rt @daveatherton20: five men have been jailed for 25 years in total for beating unconscious an off duty policeman in harrow, stealing his w…",['stealing'],negative
"@bravinyuri justice marete aliamua kama mbaya mbaya.. ""the voice of kenyans is all over the air, it's marete they w… ",[],neutral
🚨 emergency 🚨 help me choose a bias,"['emergency', 'bias']",negative
"rt @mahendermanral: #urgent: need an icu bed in delhi for mother (aged 60), she is extremely weak and currently is in emergency ward of jai…","['weak', 'emergency']",negative
rt @andreawoo: happening now: the drug user liberation front (umbrella org of several drug user activist groups) again handing out free tes…,"['liberation', 'free']",positive
"another ""national emergency""? ",[],neutral
"rt @elizabhinton: 20 years ago today, cincinnati was in a “state of emergency” and put under curfew. a police officer killed a 19-year -old…",['killed'],negative
rt @adilafarhanaali: bawak ni je dah cukup untuk emergency. tak payah bawak cable 😂 senang gila. 10000 mah boleh la untuk emergency kan. po…,['emergency'],negative
rt @adilafarhanaali: bawak ni je dah cukup untuk emergency. tak payah bawak cable 😂 senang gila. 10000 mah boleh la untuk emergency kan. po…,['emergency'],negative
"rt @christopherjm: biden tells congress he's ""declaring a national emergency with respect to the unusual and extraordinary threat to the na…","['emergency', 'respect', 'unusual', 'extraordinary', 'threat']",negative
rt @adilafarhanaali: bawak ni je dah cukup untuk emergency. tak payah bawak cable 😂 senang gila. 10000 mah boleh la untuk emergency kan. po…,['emergency'],negative
rt @adilafarhanaali: bawak ni je dah cukup untuk emergency. tak payah bawak cable 😂 senang gila. 10000 mah boleh la untuk emergency kan. po…,['emergency'],negative
"thanks, @itvanglia for the write up of our new appeal:",[],neutral
rt @sandeepmall: had called up ceo of a large hospital here for a possible bed for a vendor suffering from covid. he immediately apologised…,['suffering'],negative
"biden declares russia threat 'national emergency,' lobs sanctions  via @nypost",['threat'],negative
"rt @elizabhinton: 20 years ago today, cincinnati was in a “state of emergency” and put under curfew. a police officer killed a 19-year -old…",['killed'],negative
"rt @elizabhinton: 20 years ago today, cincinnati was in a “state of emergency” and put under curfew. a police officer killed a 19-year -old…",['killed'],negative
"rt @telushk: same pd that cracked an elderly man’s skull on the pavement, stepped over him while he bled out the ear, and then resigned en…","['cracked', 'resigned']",negative
"@realkellye those guys are completely out of control, it’s a governmental emergency, and no one is doing anything about it.it’s shameful.",[],neutral
"in emergency situation i refuse to protect country when anti american administration ruining our lives, dangered li… ","['emergency', 'refuse', 'protect', 'ruining']",negative
rt @endgameww3: update: congress informed by president biden that he'sdeclaring a national emergency with respect to the unusual and extr…,"['emergency', 'respect', 'unusual']",negative
rt @anupamabijur: we have one-sixth of the world's population and just 2 vaccines to fight a pandemic. india is right to ask for bridging d…,['right'],positive
rt @whiwhitrends: itetext ko si abby. wala ka bang load colleen? tawagan mo kaya. emergency na eh#icsytrulymadlydeadly | rhian ramos,['emergency'],negative
rt @shreshtiguleria: #urgent pls retweet...help ho jayegi. emergency @reallyswara @aak__thu @pun_starr @nher_who @thedeshbhakt @sonusood ht…,['emergency'],negative
"wait, republicans hate baseball now?also: is this thinking going to be applied to other corporations with large… ",['hate'],negative
rt @whiwhitrends: itetext ko si abby. wala ka bang load colleen? tawagan mo kaya. emergency na eh#icsytrulymadlydeadly | rhian ramos,['emergency'],negative
tablig jamath was held when health minister said no health emergency but kumbh mela was held when health ministry w… ,['emergency'],negative
i need new phone but the problem is we had financial shortage and i don't used my situation just to add into that m… ,"['problem', 'shortage']",negative
